"day","Max_Temp","Av_Temp","Min_Temp","Radiant_exposure","Rainfall"
2021-11-23,32.5181818181818,28.0125342523638,22.65,25036.2641547276,0
2021-11-24,33.9785714285714,28.6518528292695,23.75,23104.0474120879,0
2021-11-25,33.875,27.3780860301315,23.94,11850.3010837912,1.6
2021-11-26,32.6,27.0682632416424,23.85,20406.1565064935,11.6
2021-11-27,33.5866666666667,28.0121780965247,23.35,19465.8267197802,5
2021-11-28,33.31,27.5857143841821,23.0333333333333,19871.3107496254,8.4
2021-11-29,33.6769230769231,27.5603462710129,23.45,17944.9377778472,29.8
2021-11-30,32.7666666666667,27.8425539134778,23.85,18029.3175302198,4
2021-12-01,33.77,28.8262416427242,23.5333333333333,21093.1331569974,0
2021-12-02,35.1,29.2601865254311,23.6333333333333,24993.9953183581,0
2021-12-03,34.1,28.657637447094,24.05,21086.4958626374,0
2021-12-04,35.15,28.6636157548126,22.3571428571429,26685.8411298701,0
2021-12-05,34.7,28.1197273801078,21.35,28338.712532967,0
2021-12-06,34.4083333333333,28.5745932488564,22.15,25826.0532703693,0
2021-12-07,32.2625,26.47479424961,23.44,13326.3859518643,3.2
2021-12-08,33.4285714285714,27.9587354224723,23.36,19481.1395204134,0
2021-12-09,34.3727272727273,28.5625198533351,23.35,21165.2962386951,10.2
2021-12-10,33.4857142857143,27.3926896804886,23.16,16873.4380047453,1.8
2021-12-11,34.1769230769231,28.5929456928907,22.65,25405.2043063187,0
2021-12-12,34.24,28.9197798849701,24.1333333333333,23226.0117690692,0
2021-12-13,33.2,28.0062580120825,22.925,17311.4122293956,0.2
2021-12-14,33.7714285714286,28.0356941620471,21.74,19423.038153927,0
2021-12-15,32.9363636363636,28.1028093460688,21.375,21137.3322844655,0
2021-12-16,33.4461538461538,28.3431423045554,22.25,11584.0557510504,0
2021-12-17,33.36,27.9379860594488,21.0444444444444,25484.9757307692,0
2021-12-18,33.6454545454545,26.9530213295476,22.5333333333333,15460.8175054945,2.6
2021-12-19,33.1,27.3315759273406,21.7,17694.1717228507,0
2021-12-20,NA,NA,NA,0,0
2021-12-21,25.45,24.4568831168831,23.55,1.44,0
2021-12-22,34.1692307692308,28.564112159936,23.05,25994.0929602897,0
2021-12-23,34.9777777777778,28.8365768923748,22.25,27057.9884752747,0
2021-12-24,34.4083333333333,29.4227141034548,23.15,26675.3831892666,0
2021-12-25,26.3,26.099375,25.94,1.8,0
2021-12-26,34.7785714285714,29.2487020497618,25.15,16579.3501397353,0
2021-12-27,33.6181818181818,25.8523060591029,22.9,9227.37073351648,16.4
2021-12-28,30.6333333333333,25.4186829805996,22.75,7735.37949540166,8.8
2021-12-29,24.875,23.8070840504877,22.84,3025.61492457542,54.2
2021-12-30,30.95,25.9923442888003,23.3,7270.48648201798,9.4
2021-12-31,33.49,27.6892886310549,21.95,24579.7904849709,2
2022-01-01,32.85,27.6747226224068,21.85,23780.1057159826,0
2022-01-02,35.1,28.9375105181557,23.2,20116.6135650599,1
2022-01-03,36.1888888888889,29.3433851293634,24.54,17442.9306514515,2.2
2022-01-04,38.5461538461538,30.3529979635749,23.9333333333333,25101.1472407886,0
2022-01-05,39.8222222222222,31.3088637924575,26.5428571428571,21259.2803897353,0
2022-01-06,37.8857142857143,31.1466539776013,25.5333333333333,23054.2999323764,0
2022-01-07,36.1785714285714,30.2421863379676,24.7714285714286,24029.1401099709,0
2022-01-08,34.5538461538462,29.3545971054036,25.1428571428571,23983.1640424208,0
2022-01-09,33.525,27.9569308047025,23.8666666666667,15132.1669920814,34.2
2022-01-10,31.1,25.6888681499224,23.65,8707.94046391109,83.2
2022-01-11,29.2166666666667,25.086764271676,23.25,7635.50275124875,47.2
2022-01-12,30.475,25.9145761538203,23.325,11682.3960226024,4.6
2022-01-13,33.6545454545455,27.5152922330195,22.6,21193.6496955398,0.6
2022-01-14,33.6,28.2856181870339,21.8142857142857,23462.2336487116,0
2022-01-15,33.4166666666667,28.5935362983577,24.5666666666667,7690.04603571429,0
2022-01-16,33.0923076923077,28.6521129811546,23.7,21375.2365024314,0
2022-01-17,33.49,28.9232404363856,23.625,24520.5858111154,0
2022-01-18,34.26,28.8409933047836,24,22708.7863458233,0
2022-01-19,33.2,27.9991908420134,23.5333333333333,16515.4880714286,0.2
2022-01-20,33.47,27.9258192332359,23.2,17534.1673972939,2.4
2022-01-21,31.4888888888889,26.0326501308769,23.25,13062.9105018731,40.4
2022-01-22,28.2,25.3268989562248,23.45,9127.99065481577,14.8
2022-01-23,32.3,26.8693308543309,23,15174.7799956367,0.6
2022-01-24,32.85,27.9724810322253,23,20219.0240400776,0
2022-01-25,34.6090909090909,28.6018763245798,23.25,19706.3974649321,0.4
2022-01-26,34.4538461538462,28.5125046539806,24.75,18539.8324234809,37.2
2022-01-27,31.5090909090909,27.2402737713675,24.9076923076923,2657.94385714286,4.8
2022-01-28,32.8583333333333,27.2246672707138,24.2375,11135.1127762238,49.4
2022-01-29,32.1454545454545,26.8500991865278,22.5666666666667,13070.1139360639,19.6
2022-01-30,32.5,27.3592777494373,23.7666666666667,18997.2178194306,6.4
2022-01-31,34.625,29.0494124127684,22.7333333333333,25988.5582177822,0
2022-02-01,34.4222222222222,27.888317978318,23.7,14480.8424175824,2.2
2022-02-02,35.3222222222222,29.6301645985593,25.9,19470.0560580669,1.4
2022-02-03,34.425,29.2223686109212,24.975,18802.2880714286,12
2022-02-04,34.06,28.8295127991222,24.86,15208.696455045,0
2022-02-05,31.4416666666667,26.342505042747,24.05,11340.3758792458,1.2
2022-02-06,33.3416666666667,27.1219498406183,23.1,18620.8084903846,1.2
2022-02-07,31.85,26.5112873946385,21.6833333333333,16962.6626317873,3.2
2022-02-08,32.7181818181818,26.9442289456575,20.8333333333333,17340.7616727537,0
2022-02-09,32.9,26.9992623721308,21.9333333333333,21316.8930824176,0.6
2022-02-10,34.1111111111111,27.4713064432446,21,26731.4272328921,0
2022-02-11,33.81,27.7381886229712,21.5333333333333,25341.6057673576,0
2022-02-12,33.4888888888889,27.1060450869322,21.4,25593.3257794705,0
2022-02-13,33.0454545454545,27.2728403631393,21.55,21419.5700837912,0
2022-02-14,31.44,26.1168797573585,23.58,16869.2335428322,11.8
2022-02-15,29.64,25.693475812013,23.75,12439.217418956,47
2022-02-16,33.2307692307692,28.0981112005279,23.15,20929.4332721029,0.6
2022-02-17,32.13,26.9161054495022,24.02,14393.316014985,7.6
2022-02-18,34.5666666666667,28.892752657836,23.22,23153.7996166334,0
2022-02-19,33.9166666666667,28.5372768355527,24.0166666666667,17254.6469886364,6.4
2022-02-20,32.6916666666667,27.9665415536844,24.1333333333333,19653.4685945305,0.2
2022-02-21,34.5666666666667,27.7692021104658,23.04,18275.6067898352,5.2
2022-02-22,33.6272727272727,28.1833831908832,23.5666666666667,13059.2554739011,0
2022-02-23,34.9454545454545,31.0033806736998,25.1333333333333,16288.6687626932,0.2
2022-02-24,34.35,27.7146510401743,24,8474.94261869748,2.2
2022-02-25,35.2583333333333,26.946527601802,23,13344.3253906094,22.2
2022-02-26,38.2111111111111,31.1016754460436,22.9,24247.9284260739,0.2
2022-02-27,39.3833333333333,31.724813833827,26.0666666666667,24290.5100543794,0
2022-02-28,35.9666666666667,29.3473437230618,26.16,10275.0610027473,1.4
2022-03-01,36.4,28.4329853393135,25.0333333333333,17294.8572147195,10.6
2022-03-02,36.3090909090909,29.1772011066839,24.8428571428571,18402.477399975,0.4
2022-03-03,36.95,29.950108305275,25.9333333333333,10403.4136400217,1.6
2022-03-04,35.2625,30.2637072207402,25.8,18339.6585284715,0
2022-03-05,35.4777777777778,28.8427821942038,24.55,20123.3204220559,1
2022-03-06,33.7875,28.5137981224272,24.1333333333333,21513.2494967826,0
2022-03-07,36.9,30.6797109480354,25.6444444444444,24732.7876565934,0
2022-03-08,37.42,31.0521695030116,25.95,22080.7323246533,0
2022-03-09,34.5125,29.0046132183229,24.05,21739.2245137363,3.6
2022-03-10,35.0545454545455,29.6844193838077,25.55,22882.0618746768,0
2022-03-11,35.5363636363636,29.9942706445601,23.95,22135.3924105894,0
2022-03-12,35.0125,29.1115478726769,24.55,20430.4141813187,12
2022-03-13,31.2,25.9983245448405,23.5333333333333,12027.0837943747,55
2022-03-14,25.2,24.3452492077211,23.45,3019.33470373744,51.8
2022-03-15,28.0333333333333,24.3733251860499,22.25,8363.30718543956,59.4
2022-03-16,28.9142857142857,25.5858329124059,22.9333333333333,13694.8462525195,2.8
2022-03-17,31.73,26.9481398010202,23.85,12519.1703567682,12
2022-03-18,30.1,26.0394244678932,23.25,9510.57757267732,57.8
2022-03-19,31.3714285714286,26.9799821585419,23.9,13937.5887984001,5.8
2022-03-20,32.825,27.8787143173433,24.18,18230.880077048,0
2022-03-21,32.8,27.4347002031785,23.0333333333333,17054.9731016337,0
2022-03-22,32.9857142857143,26.8177633713804,21.54,22731.1206930349,0
2022-03-23,32.7727272727273,25.8183737804748,20.15,22844.1700694232,0
2022-03-24,32.2090909090909,25.0162311507937,19.9,15303.9363357525,0
2022-03-25,32.6714285714286,26.3942658928373,20.7333333333333,13250.1090796409,0
2022-03-26,31.15,25.9383634994233,22.45,9831.71153890962,3.6
