"day","Max_Temp","Av_Temp","Min_Temp","Radiant_exposure","Rainfall"
2021-10-16,34.15,27.2219273781774,21.55,25546.1088150452,0
2021-10-17,33.95,28.1537350180684,22.95,24817.5582898352,0
2021-10-18,33.37,26.927562541998,21.1444444444444,22927.3261352618,0
2021-10-19,32.0909090909091,26.9573837557305,21.3333333333333,25535.2784166128,0
2021-10-20,31.8714285714286,28.3043144190466,23.7166666666667,23342.7622792502,0
2021-10-21,31.725,28.0497759528405,25.2428571428571,19753.3715094905,0
2021-10-22,32.3307692307692,27.4239365166997,23.76,17968.3917714785,0
2021-10-23,33.7833333333333,27.5091312617642,21.45,23166.9510401731,0
2021-10-24,32.4833333333333,26.0043799531316,19.95,26892.5770636937,0
2021-10-25,32.5733333333333,25.773565180241,19.75,23892.0305290959,0
2021-10-26,32.2727272727273,26.6886751369198,21.5333333333333,25880.8095123626,0
2021-10-27,32.275,26.4436509292475,20.95,23445.2391510181,0
2021-10-28,32.76,26.236928216985,20.6333333333333,23708.128754018,0
2021-10-29,32.7,27.3941061354105,21.55,23535.7844406109,0
2021-10-30,33.3,27.4070959256793,21.7,26077.9557120306,0
2021-10-31,34.1833333333333,28.3906117080319,23.85,24391.7160131266,0
2021-11-01,33.7,27.7580067505594,23.5555555555556,18846.093842841,7.2
2021-11-02,30.1454545454545,26.4704066149899,22.45,11767.8094748707,3.4
2021-11-03,32.9538461538462,26.0324201261701,22.25,14787.9140604396,6
2021-11-04,31.3166666666667,25.9720826037762,21.6,20996.3244112872,1.2
2021-11-05,31.7,25.7441078513685,20.24,19201.1725538653,0
2021-11-06,32.8333333333333,26.8001111284176,21.45,26584.1399842657,0
2021-11-07,33.3666666666667,27.9062792673277,23.8428571428571,24782.9413571429,0
2021-11-08,33.11,28.5654408338575,25.2333333333333,22362.4906472498,0
2021-11-09,32.64,28.287054715736,24.25,19883.770332256,0.4
2021-11-10,33.0818181818182,28.8700997847346,25.05,19448.7270116134,0
2021-11-11,33.6666666666667,29.1848010201032,24,22641.5765526532,0
2021-11-12,33.1545454545455,28.8326849066338,24.74,20840.1878768217,0
2021-11-13,33.9615384615385,28.148759786313,22.35,21608.7663579215,0
2021-11-14,33.0333333333333,28.9367333018195,24.9,14953.6074736073,0
2021-11-15,34.1,28.2995620683664,24.5333333333333,16748.815978022,14.2
2021-11-16,33.7307692307692,28.3658902721674,24.3375,20965.4227186196,0.8
2021-11-17,33.5153846153846,27.5444170595486,24.1333333333333,15921.8248838294,16.6
2021-11-18,32.3,27.3408497212664,23,21023.8990115546,3.6
2021-11-19,32.4857142857143,27.0526266978635,22.1,24325.3451516865,0
2021-11-20,32.3363636363636,25.7257489643926,19.75,25029.0760169536,0
2021-11-21,31.8363636363636,26.1543914001172,19.85,27789.3557474658,0
2021-11-22,32.15,27.1234565434565,22.6,26252.0576677734,0
2021-11-23,33.5181818181818,28.1792092888796,23.75,24457.3401878122,0
2021-11-24,33.9785714285714,28.4609958549203,23.94,18271.620091034,1.6
2021-11-25,33.875,27.4559642000771,23.85,16521.1959729021,9.8
2021-11-26,32.6,26.8545999076681,23.35,19461.4071091409,3.8
2021-11-27,33.5866666666667,27.9406435442577,23.0333333333333,19616.316989011,3
2021-11-28,33.31,27.5810063925973,23.9333333333333,19480.0801895604,17.4
2021-11-29,33.6769230769231,27.9941198716742,23.45,19224.0610467033,24.8
2021-11-30,33.325,28.0717629498027,23.5333333333333,18244.5202874919,0
2021-12-01,33.77,28.7385635968969,23.6333333333333,21619.4908705559,0
2021-12-02,35.1,29.2326816540947,24.05,23848.2313351648,0
2021-12-03,34.1,28.4498632218845,22.84,22378.1648804945,0
2021-12-04,35.15,28.1701291719034,21.35,27026.7328111888,0
2021-12-05,34.7,28.2096138130875,22.15,28069.7985892857,0
2021-12-06,34.4083333333333,28.3956175637228,23.44,21342.4721983164,2.2
2021-12-07,32.2625,26.7095927594864,23.36,16335.7173302359,1
2021-12-08,33.4285714285714,28.3511577281414,23.35,19982.3788336002,0
2021-12-09,34.3727272727273,28.0605236042333,23.45,18921.5311280558,10.8
2021-12-10,33.83,27.5665338872597,22.65,19826.814885989,1.2
2021-12-11,34.1769230769231,28.9315991343239,24.1333333333333,23714.9968008242,0
2021-12-12,34.24,28.9722631918908,23.9,22392.2269833549,0
2021-12-13,33.2,27.8033737973393,21.74,19780.8100365223,0.2
2021-12-14,33.7714285714286,27.5580822517058,21.375,17768.2964058662,0
2021-12-15,32.9363636363636,30.6825047175047,24.4,16572.7283174326,0
2021-12-16,33.4461538461538,26.6281939171939,21.0444444444444,17781.9940367647,0
2021-12-17,33.36,28.2361540262338,22.54,24034.4357129121,0
2021-12-18,33.6454545454545,26.6366840281468,21.7,15961.7469247738,2.6
2021-12-19,33.1,29.6219777799033,23.75,12445.8440357143,0
2021-12-20,NA,NA,NA,0,0
2021-12-21,33.2818181818182,25.5345441287108,23.05,5330.85167794705,0
2021-12-22,34.5625,28.4016463970812,22.25,26859.2022466284,0
2021-12-23,34.9777777777778,29.1355622273707,23.15,27025.9775402098,0
2021-12-24,34.4083333333333,31.99527560295,26.9714285714286,20512.8731600458,0
2021-12-25,32.77,27.3055976307643,25.7428571428571,4122.51173863636,0
2021-12-26,34.7785714285714,28.2478413194992,22.9,16111.1454725275,0
2021-12-27,33.6181818181818,25.5712758669902,22.75,7933.31450202004,16.8
2021-12-28,30.6333333333333,25.0257585294654,22.84,6260.54667744755,27
2021-12-29,25.3571428571429,24.0525798160173,23.3,2720.21508341658,41.8
2021-12-30,32.1727272727273,26.3706999014417,21.95,11770.4696047702,3.2
2021-12-31,33.49,27.6026289224959,21.85,25106.7816377666,2
2022-01-01,34.7444444444444,28.5618081563826,23.2,24013.1155618132,0
2022-01-02,35.1,28.6546802403945,24.54,15323.8782336414,3.2
2022-01-03,36.1888888888889,29.6892069132558,23.9333333333333,21044.9828537492,0
2022-01-04,38.5461538461538,31.4252400611085,25.75,25462.8319015029,0
2022-01-05,39.8222222222222,31.2016946566165,25.5333333333333,21708.9492639199,0
2022-01-06,37.8857142857143,30.7755512732881,24.7714285714286,23433.1833316243,0
2022-01-07,35.9571428571429,29.8265708932644,25.1428571428571,24166.0552958145,0
2022-01-08,34.5538461538462,28.7840763462306,23.8666666666667,21770.1950488041,1.8
2022-01-09,33.2428571428571,27.4475379473655,23.65,12768.9658739496,47.6
2022-01-10,31.1,25.8610405485987,24.4666666666667,9504.85387187812,81.2
2022-01-11,29.2166666666667,24.7515161532235,23.25,6671.78212000499,35.2
2022-01-12,30.8181818181818,26.2383892948137,22.6,14649.9107861991,3.4
2022-01-13,33.6545454545455,27.3051555389055,21.8142857142857,20743.1505786566,0.6
2022-01-14,33.6,30.8558019931457,25.45,19713.524043956,0
2022-01-15,33.4166666666667,27.5928435435179,23.7,12831.5964594156,0
2022-01-16,33.1625,28.624367684287,23.625,21022.2805073015,0
2022-01-17,33.49,29.0814127897192,24.4,23570.3743154786,0
2022-01-18,34.26,28.5809938997173,23.5333333333333,23768.3274307457,0
2022-01-19,33.2,27.9459479561952,23.2,16345.0444947479,0.2
2022-01-20,33.47,27.5660717184051,23.45,16237.287027546,8
2022-01-21,31.4888888888889,25.9317317165593,23.25,12754.1980375874,39
2022-01-22,28.2,25.1244022893461,23,8452.63615481577,11
2022-01-23,32.4083333333333,27.3434830971498,23,17349.6500849224,0.2
2022-01-24,33.9666666666667,28.2671075711437,23.25,20089.5372365061,0
2022-01-25,34.6090909090909,28.5940552425103,24.75,18002.7618454266,0.4
2022-01-26,34.4538461538462,30.1987200184075,24.8,15751.5516501293,37.2
2022-01-27,31.5090909090909,26.9214052459886,24.6444444444444,5261.82293406593,4.8
2022-01-28,32.8583333333333,26.2940107081266,22.5666666666667,11012.567258991,67.2
2022-01-29,32.1454545454545,27.2133289966535,23.7666666666667,15180.1938146853,6
2022-01-30,34.2090909090909,27.5951371575285,22.7333333333333,19277.866969031,2.2
2022-01-31,34.625,29.2312581459759,23.7,25150.7866491009,0
2022-02-01,33.7428571428571,28.5436297390553,25.625,15243.9996593407,2.4
2022-02-02,35.3222222222222,29.5130026026605,24.975,18384.9408479021,1.4
2022-02-03,34.425,28.786813973064,24.86,17872.9503382867,11.8
2022-02-04,34.06,28.4155130330662,24.125,15538.8026950549,0
2022-02-05,31.4416666666667,26.2034404212937,23.275,11119.4401910589,1.2
2022-02-06,33.3416666666667,26.5139975745295,21.6833333333333,19847.6455879121,1.2
2022-02-07,31.85,26.5664593136332,20.8333333333333,16571.2045576115,3.2
2022-02-08,32.7181818181818,27.1105805932419,21.9333333333333,18136.6196480284,0.6
2022-02-09,32.9,27.0317160216327,21,21949.4630274725,0
2022-02-10,34.1111111111111,27.6220816851037,21.5333333333333,26400.9052411339,0
2022-02-11,33.325,27.4179210830541,21.4,25263.5409410589,0
2022-02-12,33.4888888888889,27.086576771824,21.55,25035.6112788462,0
2022-02-13,33.0454545454545,27.4642236457396,23.58,19982.079,5.8
2022-02-14,31.44,26.194534544403,23.75,17520.0447227772,14.4
2022-02-15,31.7545454545455,25.959055316664,23.15,14082.2213942308,38.6
2022-02-16,33.2307692307692,28.077554866631,24.125,19021.3552473776,5.2
2022-02-17,32.13,26.888691352343,23.22,15855.6588583916,3
2022-02-18,34.5666666666667,29.2136757378424,24.0166666666667,22306.829326049,0
2022-02-19,33.9166666666667,28.3733269093614,24.1333333333333,17534.1948881119,6.4
2022-02-20,32.6916666666667,27.7322180743233,23.04,20196.1779938811,0.2
2022-02-21,34.5666666666667,27.9413122925763,23.5666666666667,18101.2837706044,5.2
2022-02-22,33.6272727272727,30.4230725650612,25.1,9312.73874733355,0
2022-02-23,34.9454545454545,30.9475253128514,25.1333333333333,15633.9611156344,0.2
2022-02-24,34.35,27.1823529570269,24,11186.7774223938,2.2
2022-02-25,35.2583333333333,27.1356518210051,22.9,15409.2863451548,22.4
2022-02-26,38.2111111111111,32.7891620367936,28.825,23895.1835270759,0
2022-02-27,39.3833333333333,30.5197772942188,26.0666666666667,20129.8011456852,1.2
2022-02-28,35.9666666666667,28.7524744407639,25.0333333333333,13087.4821008991,0.6
2022-03-01,36.4,28.932046535336,24.8428571428571,19040.7918803039,10.6
2022-03-02,36.3090909090909,30.3414537314537,25.45,13580.7796856893,0
2022-03-03,36.95,29.3971285607397,25.8,14438.5245864503,1.6
2022-03-04,35.2625,29.9079593178494,25.3333333333333,18973.6428783716,0
2022-03-05,35.4777777777778,28.2661834233656,24.1333333333333,20026.2865343407,1
2022-03-06,34.3875,29.4155687084719,25.6444444444444,21343.0517832241,0
2022-03-07,36.9,31.1527504085749,25.95,24019.5426971558,0
2022-03-08,37.42,29.6798423060391,24.05,22565.661703047,3.6
2022-03-09,34.5125,29.4585266034202,25.55,21717.0384876374,0
2022-03-10,35.0545454545455,29.7285563559248,23.95,22681.9689625889,0
2022-03-11,35.5363636363636,29.5484198772242,24.55,22363.9825410839,12
2022-03-12,35.0125,28.7372424219299,23.9333333333333,20014.0553035714,0
2022-03-13,31.2,25.5007330590758,23.5333333333333,8846.13985707675,65.8
2022-03-14,27.05,24.2999958655577,23.4,4325.72228389258,66
2022-03-15,28.0333333333333,24.1914109347443,22.25,7942.08445654346,36.8
2022-03-16,28.9142857142857,26.3900124289291,23.95,14510.9955936784,0.4
2022-03-17,31.73,26.4292499912012,23.25,10736.7528873626,68.4
2022-03-18,30.1,26.2369028779862,23.9,11439.1921468531,7.2
2022-03-19,31.3714285714286,27.5241135519327,24.775,14686.8017284701,0
2022-03-20,32.825,27.6290464668182,24,17503.8172596154,0
2022-03-21,32.8,26.7324922508793,21.54,19065.6221299142,0
2022-03-22,32.9857142857143,26.2398404196277,20.15,22651.9037191999,0
2022-03-23,32.7727272727273,25.5883758281014,19.9,18479.717386606,0
2022-03-24,32.2090909090909,25.5363840515545,20.7333333333333,18224.0940063025,0
2022-03-25,32.6714285714286,27.0184933942998,23.2666666666667,13323.6205771361,2.4
2022-03-26,31.3,25.5966527577361,21.7333333333333,10824.0747178851,1.2
2022-03-27,33.2818181818182,26.8770903517779,21.08,20056.9020315126,0
2022-03-28,32.8416666666667,26.9800303953293,21.95,22399.5278687342,0
2022-03-29,32.8727272727273,27.3601147694898,22.1833333333333,23373.3000373377,0
2022-03-30,36.0727272727273,26.0901261061633,18.1333333333333,23890.8442342437,0
2022-03-31,35.7333333333333,26.2144189364928,17.6333333333333,23847.6155350679,0
2022-04-01,34.7,27.4517621359105,22.4,23039.313009395,0
2022-04-02,33.6454545454545,26.8344440523245,21.84,15875.0220161089,0
2022-04-03,34.2416666666667,27.4277152151877,21.8333333333333,20976.1010324822,0
2022-04-04,33.525,27.3987081668332,23.175,15836.7588337912,0
2022-04-05,34.3454545454545,27.6094147757857,21.75,20017.7504217033,0
2022-04-06,34.0153846153846,26.8049132329024,20.85,20605.6092445055,0
2022-04-07,34.01,26.9837973225605,21.65,17993.9212875287,0
2022-04-08,34.1666666666667,27.9576256813362,23,17972.0553214286,0
2022-04-09,34.7,27.4276104716796,22.65,17821.7144537007,0
2022-04-10,33.64,32.7133660894661,30.7285714285714,13903.0006176471,0
2022-04-11,30.125,25.7620900311809,23.6333333333333,7049.76011206441,39.4
2022-04-12,31.4909090909091,26.7238036170179,24,15306.8773691823,2.2
2022-04-13,31.9071428571429,27.5127124942958,24.85,16914.707643969,1.2
2022-04-14,28.88,24.5660967586774,21.9428571428571,10151.0834565052,10
2022-04-15,28.7285714285714,23.3930956694272,20.55,9275.3666591864,9
2022-04-16,31.1166666666667,27.4733169827249,20.55,17576.6941280705,27.1
2022-04-17,29.6846153846154,24.5321030312789,20.95,12537.4910473497,9.4
2022-04-18,30.2230769230769,24.5075658839369,21.25,12380.640073691,3.6
2022-04-19,31.2454545454545,25.3687136592722,20.74,14116.3655773271,0
2022-04-20,30.95,26.2910479767817,22.9,10383.344768746,8
2022-04-21,27.26,24.4870393629129,23.4,4005.02431662455,62.4
2022-04-22,28.95,24.2923394691058,21.1,7262.66459340659,75.2
2022-04-23,28.1,25.368266371581,23.81,8245.70281051302,8.6
2022-04-24,29.1833333333333,25.4356796246082,23.6285714285714,6822.51281047629,52.2
2022-04-25,NA,NA,NA,0,0
2022-04-26,NA,NA,NA,0,0
2022-04-27,NA,NA,NA,0,0
2022-04-28,NA,NA,NA,0,0
2022-04-29,NA,NA,NA,0,0
2022-04-30,NA,NA,NA,0,0
2022-05-01,NA,NA,NA,0,0
2022-05-02,NA,NA,NA,0,0
2022-05-03,NA,NA,NA,0,0
2022-05-04,NA,NA,NA,0,0
2022-05-05,NA,NA,NA,0,0
2022-05-06,NA,NA,NA,0,0
2022-05-07,NA,NA,NA,0,0
2022-05-08,NA,NA,NA,0,0
2022-05-09,25.65,25.6083333333333,25.5666666666667,237.936,0
2022-05-10,26.5,24.053822424419,21.6,3051.64602690692,55
2022-05-11,28.7714285714286,24.7229274117356,22.7666666666667,7890.1820921505,3.8
2022-05-12,31.4916666666667,25.6922228816584,21.3,12325.4812211538,0
2022-05-13,31.51,24.9273746705065,20.6333333333333,15068.1955289196,0
2022-05-14,31.6272727272727,25.5558288773806,20.6,16664.7590980343,0
2022-05-15,32.98,25.4082988720217,19.0333333333333,17294.9824519231,0
2022-05-16,32.5,24.3093637420499,18.6,18414.0307552448,0
2022-05-17,32.475,24.7727980956242,19.35,18224.0767481269,0
2022-05-18,31.6083333333333,24.5396998790683,19.4333333333333,14674.899974621,0
2022-05-19,31.24,25.0362483578692,21.2333333333333,13775.846949051,0.4
2022-05-20,30.3727272727273,25.3294843434953,21.9,15108.9955521978,5.4
2022-05-21,30.6461538461538,24.6512652220465,20.6333333333333,15808.7383434066,0
2022-05-22,29.8333333333333,24.2184280182378,19.65,13865.6049196833,0
2022-05-23,30.69,24.6563692601725,20.65,10969.5680643988,0
2022-05-24,28.13,23.3101609260305,19.05,11181.0222239011,0
2022-05-25,30.97,23.9615953920418,18.35,14343.1636824426,0
2022-05-26,29.9,22.6400571477134,16.9,14058.9795876623,0
2022-05-27,30.3375,21.5525743435052,15.48,15323.4066334915,0
2022-05-28,29.375,21.112493480204,15.8,15063.473669955,0
2022-05-29,29.1083333333333,22.4847566351777,17.45,17635.1568201798,0
2022-05-30,28.7875,22.5892730880231,17.2166666666667,17235.1053114018,0
2022-05-31,31.5909090909091,22.8626856072169,17.275,16171.8704117133,0
2022-06-01,29.975,22.7110978030333,17.45,11972.9427191852,0
2022-06-02,31.1555555555556,22.720919176403,17.65,15137.5130313437,0
2022-06-03,30.6,22.587396899598,16.6,15334.6671705794,0
2022-06-04,30.46,22.7315963579245,18,13292.9814987953,0
2022-06-05,29.69,23.8529331370384,20.4,8701.36186504672,4.4
2022-06-06,28.8,24.4050398785997,21.9333333333333,7027.38528708791,6
2022-06-07,31.8416666666667,25.2940296740297,22.0333333333333,12032.5426033966,0
2022-06-08,29.2777777777778,23.6089054688002,18.4,13142.7075041209,0
2022-06-09,27.325,21.4954644111675,15.7333333333333,16332.2451331169,0
2022-06-10,26.0727272727273,19.3502326319514,12.75,15833.407249596,702.8
2022-06-11,26.5444444444444,18.7528920558286,12.8333333333333,16306.350728022,0
2022-06-12,27.9307692307692,20.3442439753229,14.8,17233.1736558662,0
2022-06-13,27.7357142857143,19.8589136855208,13.5333333333333,16545.3801575924,0
2022-06-14,26.9666666666667,22.5200772703999,18.15,12018.2944268232,0
2022-06-15,28.3909090909091,22.7911277348383,17.6,10577.7638818681,0
2022-06-16,30.08,24.6649837692501,21.35,11575.4470958747,0
2022-06-17,27.2583333333333,22.6262454241665,17.94,9326.03591895604,0
2022-06-18,28.12,22.7505038265828,19.45,10857.2525355894,0
2022-06-19,27.4923076923077,21.5303037327256,16.64,14372.1743301551,0
2022-06-20,27.2777777777778,21.921378833932,17.95,11350.7870274725,2
2022-06-21,27.4454545454545,22.1345155241584,19.9833333333333,10328.7097256494,2.2
2022-06-22,26.1,22.05674143317,19.85,11712.0815689237,0
2022-06-23,27.4222222222222,22.5987046287046,19.75,12816.6897343245,1.2
2022-06-24,26.8625,21.7831704798824,17.15,10792.7756343656,0.6
2022-06-25,29.0538461538462,24.1214438185272,21.85,13304.1019078054,0
2022-06-26,25.13,23.2291873165149,21.95,5666.6432445055,0
2022-06-27,26.7083333333333,23.7984863652761,22.05,7511.31418535876,0
2022-06-28,23.0555555555556,21.3590042451089,19.9666666666667,4099.57234428072,0
2022-06-29,24.4,22.5846413110699,21.45,3523.09968768731,0.4
2022-06-30,24.1714285714286,22.5456350969292,21.65,3953.3716029779,49.4
2022-07-01,25.7333333333333,22.9356548271006,21.1,5099.45264010989,15
2022-07-02,28.4222222222222,23.2572767857143,20.4,12352.2666861741,0
2022-07-03,28.03,22.6457738731856,18.8333333333333,13616.2325764383,0
2022-07-04,21.225,17.8335825285825,16.65,3270.77057292707,66
2022-07-05,21.1666666666667,17.2805996625098,15.5428571428571,4361.14906168831,9.4
2022-07-06,26.0428571428571,18.0589686672348,12.85,15773.6669973776,0.2
2022-07-07,25.9857142857143,17.8902748418839,12.38,16118.8358252042,0
2022-07-08,27.1083333333333,18.4026022256729,13.2333333333333,15933.1173296703,0
2022-07-09,27.6888888888889,20.7276998819894,15.84,15259.5173903964,0
2022-07-10,26.2454545454545,18.213573406126,11.95,15528.6303616384,0
2022-07-11,25.2090909090909,17.1458644625051,11.3166666666667,16278.049653971,0
2022-07-12,27.01,18.9039717855244,13.65,15832.3933149351,0
2022-07-13,26.125,18.1945655048655,10.14,16526.7898003247,0
2022-07-14,24.275,18.3084993223151,10.1,16326.2915480769,0
2022-07-15,23.8181818181818,19.423444348205,15.2714285714286,13721.8067802198,4.4
2022-07-16,26.27,21.4932918470418,17.8,13463.2187747253,4.2
2022-07-17,26.4769230769231,21.2746920970308,16.8,12220.6950785611,0
2022-07-18,26.9545454545455,19.969211246791,13.98,12700.5928029471,0
2022-07-19,27.65,19.6884331341173,14.25,17269.1310575674,0
2022-07-20,28.4714285714286,22.1642993030361,17.6,12403.7166510989,0
2022-07-21,29.6909090909091,22.4116611860362,16.0666666666667,16240.5564805195,0
2022-07-22,28.3454545454545,21.6640774622629,15.2,16888.5080300949,0
2022-07-23,28.5,19.5140970967567,12.95,17671.510476024,0
2022-07-24,27.7285714285714,20.9758347887337,16.35,13637.660114011,0
2022-07-25,27.625,21.98751109709,17.72,13558.876089036,0
2022-07-26,29.01,21.2524687096529,15.3333333333333,13108.2313742507,0
2022-07-27,28.83,22.1863620823621,17,17941.7939230769,0
2022-07-28,26.7888888888889,21.0353752182161,15.2,17043.4275512135,0
2022-07-29,26.98,21.7114875662532,17.2,17280.7221083916,0
2022-07-30,27.775,22.8547483040586,20.35,14793.2731085165,0
2022-07-31,26.7888888888889,22.381348229317,19.55,7963.99400824176,0
2022-08-01,25.9,22.3600317305156,20.1,6992.89823301698,0
2022-08-02,29.5636363636364,22.2716907166907,17.5333333333333,14102.028857018,0
2022-08-03,29.1416666666667,23.7299715269299,18.25,15051.3503665085,0
2022-08-04,29.7416666666667,23.3744623242919,18.7833333333333,12804.9435366839,0
2022-08-05,30.875,24.2194777324125,18.25,18639.4270744256,0
2022-08-06,30.9727272727273,24.4285242773952,20.4,17160.3584936314,0
2022-08-07,28.7166666666667,22.8949918046929,18.98,8362.68545342158,0
2022-08-08,27.3285714285714,23.4196567895706,21.04,6197.98711963037,0
